gvkey,CUSIP,earningsdate,,permno,ticker,ret_1day,ret_1daypost,ret_5day,ret_3day,ret_2day,yq,,,,,,,
013235,45252530,13feb2014,2014,11292,ICCC,1.0237961,1.0335433,0.096592925,0.052373145,0.058137748,2014q1,,,,,,,
013235,45252530,13may2014,2014,11292,ICCC,1.0646198,0.96100992,0.050049327,0.008719267,0.023110138,2014q2,,,,,,,
013235,45252530,12aug2014,2014,11292,ICCC,1.0021985,1.0023605,-0.009258021,-0.028677754,0.004564139,2014q3,,,,,,,
013235,45252530,12nov2014,2014,11292,ICCC,1.02305,0.99884742,0.004079592,-0.048760861,0.021870838,2014q4,,,,,,,
013235,45252530,11feb2015,2015,11292,ICCC,0.97698927,1.030652,-0.061687876,0.01924579,0.006935933,2015q1,,,,,,,
013235,45252530,12may2015,2015,11292,ICCC,0.95986688,1.259992,0.29169402,0.26110411,0.20942459,2015q2,,,,,,,
013235,45252530,13aug2015,2015,11292,ICCC,1.0128616,0.90273762,-0.16505894,-0.071656339,-0.085651644,2015q3,,,,,,,
013235,45252530,12nov2015,2015,11292,ICCC,0.99298239,1.1058505,0.15749456,0.17020673,0.09809,2015q4,,,,,,,
013235,45252530,10feb2016,2016,11292,ICCC,0.987028,0.98464817,0.009886976,0.023449421,-0.028124658,2016q1,,,,,,,
013235,45252530,11may2016,2016,11292,ICCC,0.99651343,0.91731805,-0.080861434,-0.11558899,-0.085880205,2016q2,,,,,,,
013235,45252530,11aug2016,2016,11292,ICCC,1.0014713,0.9429189,-0.082868591,-0.058008682,-0.055693783,2016q3,,,,,,,
013235,45252530,10nov2016,2016,11292,ICCC,0.97730494,0.99204642,-0.029722204,-0.00420282,-0.030468179,2016q4,,,,,,,
013235,45252530,09feb2017,2017,11292,ICCC,1.0198725,0.99589658,-0.031878028,-0.009946394,0.01568754,2017q1,,,,,,,
013235,45252530,11may2017,2017,11292,ICCC,1.0092049,1.1162931,0.084811047,0.10827879,0.12656848,2017q2,,,,,,,
013235,45252530,14aug2017,2017,11292,ICCC,1.008153,0.92352802,-0.16917072,-0.085601598,-0.068942539,2017q3,,,,,,,
013235,45252530,13nov2017,2017,11292,ICCC,1.02929,1.072722,0.035269778,0.051619221,0.10414194,2017q4,,,,,,,
013235,45252530,08feb2018,2018,11292,ICCC,1.0361129,1.0330451,0.041764572,0.070283458,0.070351273,2018q1,,,,,,,
013235,45252530,14may2018,2018,11292,ICCC,0.95478004,0.99413657,-0.11312609,-0.072361372,-0.050818246,2018q2,,,,,,,
013235,45252530,13aug2018,2018,11292,ICCC,0.99568993,0.99876714,0.020952379,-0.002411825,-0.005537639,2018q3,,,,,,,
013235,45252530,13nov2018,2018,11292,ICCC,1.0130924,1.0149504,0.030199097,0.002623892,0.028238516,2018q4,,,,,,,
013235,45252530,13feb2019,2019,11292,ICCC,1.0137779,0.93209141,-0.077698626,-0.047476593,-0.055066332,2019q1,,,,,,,
013235,45252530,13may2019,2019,11292,ICCC,0.999192,0.9960776,-0.043167766,-0.041944697,-0.004727249,2019q2,,,,,,,
013235,45252530,12aug2019,2019,11292,ICCC,1.0291067,0.98362815,0.041803285,0.039086331,0.012258344,2019q3,,,,,,,
013235,45252530,11nov2019,2019,11292,ICCC,0.99379337,0.99688232,-0.015266735,-0.004091035,-0.009304969,2019q4,,,,,,,
013235,45252530,18feb2020,2020,11292,ICCC,1.057062,0.98362702,0.020978609,0.023896584,0.039754726,2020q1,,,,,,,
013235,45252530,13may2020,2020,11292,ICCC,0.97930723,0.97753221,-0.017788708,0.004419169,-0.042695668,2020q2,,,,,,,
013235,45252530,12aug2020,2020,11292,ICCC,0.97146147,0.97896177,-0.017892355,-0.026417186,-0.048976317,2020q3,,,,,,,
013235,45252530,12nov2020,2020,11292,ICCC,1.0185504,0.99903095,0.002385866,0.039144125,0.017563438,2020q4,,,,,,,
013235,45252530,22feb2021,2021,11292,ICCC,0.99786162,0.88117951,-0.042961802,-0.087681659,-0.12070481,2021q1,,,,,,,
013235,45252530,13may2021,2021,11292,ICCC,0.97380346,1.0301995,0.002778489,0.021967795,0.003211832,2021q2,,,,,,,
013235,45252530,12aug2021,2021,11292,ICCC,0.99117082,0.96484315,-0.0275594,-0.056563307,-0.04367562,2021q3,,,,,,,
013235,45252530,15nov2021,2021,11292,ICCC,0.99783427,0.98509455,-0.03690948,-0.022666339,-0.017038926,2021q4,,,,,,,
013235,45252530,22feb2022,2022,11292,ICCC,0.9868449,1.0320748,-0.026745712,-0.004353609,0.018497789,2022q1,,,,,,,
013235,45252530,12may2022,2022,11292,ICCC,0.95912164,1.0127443,0.014336352,0.001308467,-0.028655011,2022q2,,,,,,,
013235,45252530,11aug2022,2022,11292,ICCC,0.98669565,0.91457206,-0.15938613,-0.12306188,-0.097595729,2022q3,,,,,,,
013235,45252530,21nov2022,2022,11292,ICCC,0.89189196,0.9835434,-0.10910318,-0.14363252,-0.12278554,2022q4,,,,,,,
013235,45252530,21feb2023,2023,11292,ICCC,1.0218264,0.93220741,-0.098583415,-0.024668502,-0.047445893,2023q1,,,,,,,
013235,45252530,11may2023,2023,11292,ICCC,1.0129336,0.93738323,0.066991739,-0.052551445,-0.050492965,2023q2,,,,,,,
013235,45252530,10aug2023,2023,11292,ICCC,0.99990773,0.99692315,-0.00478014,-0.008505811,-0.003168835,2023q3,,,,,,,
013235,45252530,13nov2023,2023,11292,ICCC,0.96329325,0.99639571,-0.1707608,-0.064131804,-0.040178712,2023q4,,,,,,,
013235,45252530,27feb2024,2024,11292,ICCC,0.98959243,1.0177127,0.015204491,0.017363735,0.007120763,2024q1,,,,,,,
013235,45252530,14may2024,2024,11292,ICCC,1.0333819,0.8797937,-0.13124426,-0.11922695,-0.090837091,2024q2,,,,,,,
013235,45252530,13aug2024,2024,11292,ICCC,0.94075853,0.9541499,-0.065777883,-0.066139057,-0.10237535,2024q3,,,,,,,
013235,45252530,13nov2024,2024,11292,ICCC,0.96789402,1.0263758,0.021929102,0.031369861,-0.006577035,2024q4,,,,,,,
021008,45252L10,08sep2014,2014,14805,IMDZ,1.0044075,1.0112103,0.13713977,0.021279566,0.015667336,2014q3,,,,,,,
021008,45252L10,12nov2014,2014,14805,IMDZ,1.023827,1.1737511,0.16151519,0.19200197,0.20171797,2014q4,,,,,,,
021008,45252L10,31mar2015,2015,14805,IMDZ,0.93421584,1.2921119,0.083333313,0.12706356,0.20711136,2015q1,,,,,,,
021008,45252L10,14may2015,2015,14805,IMDZ,0.96734101,0.99048787,-0.007458746,-0.047285289,-0.041860469,2015q2,,,,,,,
021008,45252L10,12aug2015,2015,14805,IMDZ,1.1236303,0.80035967,-0.26617584,-0.32401317,-0.10069162,2015q3,,,,,,,
021008,45252L10,12nov2015,2015,14805,IMDZ,0.969064,1.0865673,0.070957728,0.027655968,0.052953206,2015q4,,,,,,,
021008,45252L10,10mar2016,2016,14805,IMDZ,0.97857362,1.011155,-0.10016623,-0.03466031,-0.010510426,2016q1,,,,,,,
021008,45252L10,10may2016,2016,14805,IMDZ,1.0093739,0.88405311,-0.041569218,-0.043055333,-0.10765985,2016q2,,,,,,,
021008,45252L10,09aug2016,2016,14805,IMDZ,1.0028676,0.91366589,-0.10567679,-0.099179439,-0.08371409,2016q3,,,,,,,
021008,45252L10,09nov2016,2016,14805,IMDZ,1.141798,1.2202429,0.39978111,0.41208947,0.39327082,2016q4,,,,,,,
021008,45252L10,07mar2017,2017,14805,IMDZ,1.0234547,1.0228409,0.21868634,0.000968107,0.046831254,2017q1,,,,,,,
021008,45252L10,04may2017,2017,14805,IMDZ,0.975353,0.9942084,-0.040508207,-0.082103811,-0.030295877,2017q2,,,,,,,
021008,45252L10,02aug2017,2017,14805,IMDZ,0.94926488,0.95218033,-0.14042971,-0.14970133,-0.096128643,2017q3,,,,,,,
021008,45252L10,01nov2017,2017,14805,IMDZ,0.90834314,0.9996599,-0.040418994,-0.024719398,-0.091965824,2017q4,,,,,,,
021008,45252L10,14mar2018,2018,14805,IMDZ,1.0172489,0.92720282,-0.0897469,-0.074264146,-0.056804031,2018q1,,,,,,,
021008,45252L10,02may2018,2018,14805,IMDZ,1.0055741,0.98836708,-0.023596926,-0.035163015,-0.006123666,2018q2,,,,,,,
021008,45252L10,01aug2018,2018,14805,IMDZ,0.93550628,1.0085738,-0.071171351,-0.009277735,-0.05647286,2018q3,,,,,,,
021008,45252L10,06nov2018,2018,14805,IMDZ,0.94334054,1.0008783,-0.072949156,-0.060022004,-0.055830933,2018q4,,,,,,,
021008,45252L10,13mar2019,2019,14805,IMDZ,0.99358124,1.0009888,-0.017069692,-0.008164679,-0.005436259,2019q1,,,,,,,
017101,45253H10,29apr2010,2010,75860,IMGN,1.0197595,1.0178494,0.097215608,0.04680131,0.037961721,2010q2,,,,,,,
017101,45253H10,04aug2010,2010,75860,IMGN,1.011309,0.95438963,0.008860514,-0.026810613,-0.034817144,2010q3,,,,,,,
017101,45253H10,28oct2010,2010,75860,IMGN,1.0152529,1.0181887,-0.037200361,0.023004577,0.033719152,2010q4,,,,,,,
017101,45253H10,27jan2011,2011,75860,IMGN,0.99220425,0.95911527,-0.05243833,-0.03102332,-0.048361756,2011q1,,,,,,,
017101,45253H10,28apr2011,2011,75860,IMGN,1.0114408,0.99315256,0.03296648,0.022457827,0.004514926,2011q2,,,,,,,
017101,45253H10,03aug2011,2011,75860,IMGN,0.99100739,0.93034583,-0.14765546,-0.092201658,-0.078020357,2011q3,,,,,,,
017101,45253H10,27oct2011,2011,75860,IMGN,0.99739021,0.93256611,-0.008829688,-0.038114175,-0.069867693,2011q4,,,,,,,
017101,45253H10,27jan2012,2012,75860,IMGN,1.099537,1.0066304,0.1167017,0.097484536,0.10682737,2012q1,,,,,,,
017101,45253H10,27apr2012,2012,75860,IMGN,1.0126647,0.9934532,-0.011603496,-0.017226804,0.006034911,2012q2,,,,,,,
017101,45253H10,03aug2012,2012,75860,IMGN,0.8827821,0.96696967,-0.2061653,-0.15108739,-0.14637649,2012q3,,,,,,,
017101,45253H10,26oct2012,2012,75860,IMGN,0.83374727,0.96350956,-0.19288808,-0.18689683,-0.19667651,2012q4,,,,,,,
017101,45253H10,25jan2013,2013,75860,IMGN,0.9745543,0.97804403,-0.082877092,-0.047451533,-0.046842989,2013q1,,,,,,,
017101,45253H10,26apr2013,2013,75860,IMGN,1.0883615,0.9754619,0.0137858,0.072185323,0.061655156,2013q2,,,,,,,
017101,45253H10,02aug2013,2013,75860,IMGN,0.97544932,0.95107752,-0.12498724,-0.067576081,-0.07227207,2013q3,,,,,,,
017101,45253H10,25oct2013,2013,75860,IMGN,1.0217801,0.97929609,-0.019374359,0.013077779,0.000625261,2013q4,,,,,,,
017101,45253H10,31jan2014,2014,75860,IMGN,1.0004878,1.0025166,-0.028004469,-0.007850397,0.003005631,2014q1,,,,,,,
017101,45253H10,25apr2014,2014,75860,IMGN,0.90794766,0.9997471,-0.069166765,-0.10011758,-0.092281953,2014q2,,,,,,,
017101,45253H10,01aug2014,2014,75860,IMGN,0.97468519,1.0071973,0.048757222,-0.028454849,-0.018299775,2014q3,,,,,,,
017101,45253H10,24oct2014,2014,75860,IMGN,0.94301051,1.0227431,0.01359114,-0.023800999,-0.035542548,2014q4,,,,,,,
017101,45253H10,30jan2015,2015,75860,IMGN,1.2427971,0.94714767,0.11661343,0.17285103,0.17711243,2015q1,,,,,,,
017101,45253H10,24apr2015,2015,75860,IMGN,0.97054458,0.8943491,-0.13067457,-0.1098066,-0.13199432,2015q2,,,,,,,
017101,45253H10,31jul2015,2015,75860,IMGN,1.0074679,0.92653447,-0.083394229,-0.065205336,-0.066546306,2015q3,,,,,,,
017101,45253H10,27oct2015,2015,75860,IMGN,1.0206528,1.0269796,0.044871673,0.045511194,0.048189428,2015q4,,,,,,,
017101,45253H10,29jan2016,2016,75860,IMGN,0.96496361,0.95205873,-0.13197803,-0.092303723,-0.081297956,2016q1,,,,,,,
017101,45253H10,29apr2016,2016,75860,IMGN,0.81511587,0.95823061,-0.255665,-0.21683295,-0.21893103,2016q2,,,,,,,
017101,45253H10,04aug2016,2016,75860,IMGN,0.96540213,1.079355,0.05487667,0.066387191,0.042011652,2016q3,,,,,,,
017101,45253H10,05may2017,2017,75860,IMGN,1.0088069,0.90249896,-0.055626795,-0.10409231,-0.089552835,2017q2,,,,,,,
017101,45253H10,28jul2017,2017,75860,IMGN,1.1439234,0.85430723,-0.11071944,-0.036480278,-0.022737915,2017q3,,,,,,,
017101,45253H10,03nov2017,2017,75860,IMGN,1.0574116,0.98191702,0.097403415,0.087087065,0.038290422,2017q4,,,,,,,
017101,45253H10,09feb2018,2018,75860,IMGN,1.0048425,1.1702807,0.1204539,0.1841177,0.17594776,2018q1,,,,,,,
017101,45253H10,04may2018,2018,75860,IMGN,0.94861031,0.96086711,-0.13492325,-0.11766522,-0.088511601,2018q2,,,,,,,
017101,45253H10,27jul2018,2018,75860,IMGN,0.99206853,0.97954583,-0.05444568,-0.009817197,-0.028223356,2018q3,,,,,,,
017101,45253H10,02nov2018,2018,75860,IMGN,0.95932412,1.0061431,0.097561434,0.043314494,-0.034782629,2018q4,,,,,,,
017101,45253H10,08feb2019,2019,75860,IMGN,1.1024615,1.0199021,-0.014020449,0.062631086,0.12440269,2019q1,,,,,,,
017101,45253H10,03may2019,2019,75860,IMGN,1.1410971,1.1496521,0.33444345,0.36871639,0.3118647,2019q2,,,,,,,
017101,45253H10,02aug2019,2019,75860,IMGN,0.98597074,1.1444948,0.27793753,0.15890206,0.12843838,2019q3,,,,,,,
017101,45253H10,01nov2019,2019,75860,IMGN,1.2670993,0.99623752,0.321448,0.21582457,0.26233181,2019q4,,,,,,,
017101,45253H10,14feb2020,2020,75860,IMGN,1.2669972,0.90488499,0.063459136,0.17362858,0.14648671,2020q1,,,,,,,
017101,45253H10,01may2020,2020,75860,IMGN,0.94715858,1.1525229,0.020960476,0.10857795,0.091621913,2020q2,,,,,,,
017101,45253H10,31jul2020,2020,75860,IMGN,0.93597907,1.0046898,-0.060677905,-0.008617641,-0.059631344,2020q3,,,,,,,
017101,45253H10,06nov2020,2020,75860,IMGN,1.0050037,1.0107472,-0.070475496,-0.007278191,0.015804665,2020q4,,,,,,,
017101,45253H10,12feb2021,2021,75860,IMGN,1.298547,0.81973612,0.17510918,0.079866081,0.064465925,2021q1,,,,,,,
017101,45253H10,10may2021,2021,75860,IMGN,0.90041029,1.0618781,-0.073341958,-0.018404678,-0.043873988,2021q2,,,,,,,
017101,45253H10,30jul2021,2021,75860,IMGN,0.99854982,1.0209577,-0.02689283,0.011245866,0.01947709,2021q3,,,,,,,
017101,45253H10,29oct2021,2021,75860,IMGN,1.0176082,1.0407492,0.16365819,0.069074251,0.059074897,2021q4,,,,,,,
017101,45253H10,25feb2022,2022,75860,IMGN,1.0522424,1.0276873,0.13326818,0.1362271,0.081376158,2022q1,,,,,,,
017101,45253H10,06may2022,2022,75860,IMGN,0.96303517,0.8972584,-0.23822089,-0.15647133,-0.13590859,2022q2,,,,,,,
017101,45253H10,29jul2022,2022,75860,IMGN,0.88944346,0.95785016,-0.10844269,-0.17142864,-0.14804646,2022q3,,,,,,,
017101,45253H10,04nov2022,2022,75860,IMGN,0.96913761,1.0152379,-0.02330553,0.023068249,-0.01609477,2022q4,,,,,,,
017101,45253H10,01mar2023,2023,75860,IMGN,1.0392411,1.1004621,0.064851411,0.15251669,0.14364541,2023q1,,,,,,,
017101,45253H10,28apr2023,2023,75860,IMGN,1.2396128,1.0229155,1.8687338,0.26996362,0.2680192,2023q2,,,,,,,
017101,45253H10,31jul2023,2023,75860,IMGN,0.90973681,1.0275203,-0.094957426,-0.021467203,-0.065226898,2023q3,,,,,,,
017101,45253H10,02nov2023,2023,75860,IMGN,1.0173218,1.0392729,0.031114621,0.052770823,0.057274997,2023q4,,,,,,,
018566,45254C20,19nov2013,2013,91078,,,,,,,2013q4,,,,,,,
018566,45254C20,14aug2014,2014,91078,,,,,,,2014q3,,,,,,,
018566,45254C20,17nov2014,2014,91078,IMNP,0.98722446,0.94223398,-0.086239196,-0.031770613,-0.069803581,2014q4,,,,,,,
018566,45254C20,14aug2015,2015,91078,IMNP,1.0649638,0.92408228,-0.060313568,-0.026023045,-0.015885809,2015q3,,,,,,,
018566,45254C20,12nov2015,2015,91078,IMNP,0.77967006,1.0295835,-0.30217665,-0.21755415,-0.1972646,2015q4,,,,,,,
018566,45254C20,30mar2016,2016,91078,IMNP,0.93174076,1.0217612,0.12190344,-0.089420848,-0.047983509,2016q1,,,,,,,
018566,45254C20,16may2016,2016,91078,IMNP,1.1218652,1.0585909,-0.026341029,0.15386836,0.18759629,2016q2,,,,,,,
018566,45254C20,15aug2016,2016,91078,IMNP,1.0419008,0.97090131,-0.069945045,-0.011236474,0.011582801,2016q3,,,,,,,
018566,45254C20,18nov2016,2016,91078,IMNP,0.95135826,0.91328323,-0.15476736,-0.089413561,-0.13114043,2016q4,,,,,,,
018566,45254C20,21aug2017,2017,91078,IMNP,0.99120533,0.95059365,0.15221706,-0.049110986,-0.057766467,2017q3,,,,,,,
018566,45254C20,14nov2017,2017,91078,IMNP,1.0100896,1.0038177,-0.000388756,0.055827238,0.01394579,2017q4,,,,,,,
039189,45254E10,09sep2021,2021,21732,IMRX,1.0208994,0.86227375,0.039577253,-0.16939393,-0.11970528,2021q3,,,,,,,
039189,45254E10,09nov2021,2021,21732,IMRX,0.96839392,0.99042469,-0.065027632,-0.005522477,-0.040878709,2021q4,,,,,,,
039189,45254E10,10mar2022,2022,21732,IMRX,0.9956122,0.94889939,-0.044207431,-0.045107834,-0.055264179,2022q1,,,,,,,
039189,45254E10,10may2022,2022,21732,IMRX,1.1385829,0.92100012,0.054248024,-0.046565756,0.048635103,2022q2,,,,,,,
039189,45254E10,10aug2022,2022,21732,IMRX,0.96993345,0.95067483,-0.10512502,-0.12515186,-0.077908643,2022q3,,,,,,,
039189,45254E10,10nov2022,2022,21732,IMRX,0.94471169,0.86460632,-0.24167429,-0.20632359,-0.18319628,2022q4,,,,,,,
039189,45254E10,06mar2023,2023,21732,IMRX,1.0213968,1.0762564,0.44962886,0.099748611,0.099284843,2023q1,,,,,,,
039189,45254E10,04may2023,2023,21732,IMRX,0.91933709,0.97503406,-0.12901379,-0.11300122,-0.10361499,2023q2,,,,,,,
039189,45254E10,03aug2023,2023,21732,IMRX,0.9621079,1.0227315,-0.043643344,0.001832031,-0.016021892,2023q3,,,,,,,
039189,45254E10,09nov2023,2023,21732,IMRX,0.88979816,0.98314863,-0.14417987,-0.13941671,-0.12519614,2023q4,,,,,,,
039189,45254E10,01mar2024,2024,21732,IMRX,0.98374611,1.0011624,-0.00108794,-0.043671444,-0.015110351,2024q1,,,,,,,
039189,45254E10,07may2024,2024,21732,IMRX,0.94451606,1.0458924,-0.13128534,-0.016633268,-0.012137878,2024q2,,,,,,,
039189,45254E10,06aug2024,2024,21732,IMRX,1.0062568,0.92674905,-0.17971835,-0.11794063,-0.067452468,2024q3,,,,,,,
039189,45254E10,13nov2024,2024,21732,IMRX,0.935197,1.1410487,-0.033871893,0.032276783,0.067105301,2024q4,,,,,,,
347007,45256X10,14may2021,2021,15533,IBRX,1.0287492,1.0978529,0.033917315,0.064113766,0.12941541,2021q2,,,,,,,
347007,45256X10,12aug2021,2021,15533,IBRX,1.0104553,0.98656249,-0.11765504,-0.020371312,-0.003122796,2021q3,,,,,,,
347007,45256X10,12nov2021,2021,15533,IBRX,0.98007584,0.92519844,-0.11435959,-0.093130596,-0.093235373,2021q4,,,,,,,
347007,45256X10,01mar2022,2022,15533,IBRX,0.97262925,0.96848607,-0.10014456,-0.063155048,-0.058022097,2022q1,,,,,,,
347007,45256X10,10may2022,2022,15533,IBRX,1.0378796,0.79392624,-0.02337487,-0.23138565,-0.17600022,2022q2,,,,,,,
347007,45256X10,08aug2022,2022,15533,IBRX,0.99433267,0.97726673,0.028462812,0.031823218,-0.028271798,2022q3,,,,,,,
347007,45256X10,09nov2022,2022,15533,IBRX,0.91436005,1.1470106,0.19651659,0.018029056,0.048780642,2022q4,,,,,,,
347007,45256X10,01mar2023,2023,15533,IBRX,0.93348652,0.88777006,-0.31222767,-0.19545275,-0.17127864,2023q1,,,,,,,
347007,45256X10,11may2023,2023,15533,IBRX,0.45111886,0.81914008,-0.4361341,-0.61325431,-0.63047045,2023q2,,,,,,,
347007,45256X10,08aug2023,2023,15533,IBRX,1.0101612,0.90430653,-0.0855157,-0.16611376,-0.086504638,2023q3,,,,,,,
347007,45256X10,09nov2023,2023,15533,IBRX,0.83788836,1.079179,-0.023593502,-0.14521681,-0.095768459,2023q4,,,,,,,
347007,45256X10,19mar2024,2024,15533,IBRX,1.0332185,1.0927538,0.16012248,0.14587703,0.12905349,2024q1,,,,,,,
347007,45256X10,09may2024,2024,15533,IBRX,1.0117968,1.0067118,0.00540698,-0.022300117,0.018587776,2024q2,,,,,,,
347007,45256X10,12aug2024,2024,15533,IBRX,0.9743607,0.83459681,-0.12253615,-0.15467921,-0.18680167,2024q3,,,,,,,
347007,45256X10,12nov2024,2024,15533,IBRX,0.91246063,0.97652835,-0.17606826,-0.13095963,-0.10895631,2024q4,,,,,,,
037035,45257U10,16nov2020,2020,19969,IMNM,0.98504847,1.003278,-0.005303626,0.022115188,-0.011722482,2020q4,,,,,,,
037035,45257U10,25mar2021,2021,19969,IMNM,0.98164612,0.9862076,-0.12832826,-0.10381487,-0.031893089,2021q1,,,,,,,
037035,45257U10,12may2021,2021,19969,IMNM,0.92794901,0.97635007,-0.087994829,-0.14815933,-0.093996935,2021q2,,,,,,,
037035,45257U10,16aug2021,2021,19969,IMNM,1.0107092,0.96595085,-0.0560923,-0.026721926,-0.023704572,2021q3,,,,,,,
037035,45257U10,15nov2021,2021,19969,IMNM,0.98102307,1.0049629,-0.11049815,-0.028162954,-0.014108217,2021q4,,,,,,,
037035,45257U10,28mar2022,2022,19969,IMNM,1.2241687,0.99372393,0.11298719,0.14594701,0.21648566,2022q1,,,,,,,
037035,45257U10,12may2022,2022,19969,IMNM,1.1028783,0.85489058,-0.072274208,-0.2335064,-0.057159737,2022q2,,,,,,,
037035,45257U10,05aug2022,2022,19969,IMNM,1.1744953,1.0148191,0.26448935,0.34778708,0.1919004,2022q3,,,,,,,
037035,45257U10,14nov2022,2022,19969,IMNM,1.015524,0.98384553,-0.15559538,0.001992704,-0.00088124,2022q4,,,,,,,
037035,45257U10,16mar2023,2023,19969,IMNM,1.0760634,1.1179709,0.20074241,0.24829587,0.20300759,2023q1,,,,,,,
037035,45257U10,05may2023,2023,19969,IMNM,0.94040811,1.0658174,0.21949695,0.11549088,0.00230327,2023q2,,,,,,,
037035,45257U10,09aug2023,2023,19969,IMNM,0.98559475,1.0013282,-0.009328197,-0.017244652,-0.013096175,2023q3,,,,,,,
037035,45257U10,09nov2023,2023,19969,IMNM,0.98116958,0.93112665,-0.12583274,-0.097310327,-0.086406857,2023q4,,,,,,,
037035,45257U10,28mar2024,2024,19969,IMNM,0.96565992,0.89873672,-0.15068144,-0.1358193,-0.13212596,2024q1,,,,,,,
037035,45257U10,14may2024,2024,19969,IMNM,0.9371832,0.99414837,-0.12258238,-0.061666794,-0.068300858,2024q2,,,,,,,
037035,45257U10,12aug2024,2024,19969,IMNM,0.97912055,1.0543294,0.037800301,0.026408391,0.032315642,2024q3,,,,,,,
037035,45257U10,13nov2024,2024,19969,IMNM,0.92871314,0.9677192,-0.27329499,-0.14967734,-0.10126646,2024q4,,,,,,,
039677,45258H10,28mar2022,2022,22562,IMMX,0.99387825,1.0979681,0.13057233,0.087881587,0.09124665,2022q1,,,,,,,
039677,45258H10,13may2022,2022,22562,IMMX,0.90514362,1.0238364,-0.092952743,-0.087695248,-0.07328105,2022q2,,,,,,,
039677,45258H10,12aug2022,2022,22562,IMMX,0.97907847,0.95229769,-0.077279717,-0.055905838,-0.067625828,2022q3,,,,,,,
039677,45258H10,09nov2022,2022,22562,IMMX,0.9804194,0.89781886,0.1128372,-0.1888468,-0.11976098,2022q4,,,,,,,
039677,45258H10,27mar2023,2023,22562,IMMX,1.0131861,0.96318287,-0.15028827,-0.098091297,-0.024116516,2023q1,,,,,,,
039677,45258H10,12may2023,2023,22562,IMMX,0.97453856,0.96209109,-0.21693794,-0.08500196,-0.062405117,2023q2,,,,,,,
039677,45258H10,11aug2023,2023,22562,IMMX,0.95880198,1.0014393,-0.067556188,-0.054831658,-0.039817955,2023q3,,,,,,,
039677,45258H10,13nov2023,2023,22562,IMMX,1.0146501,1.012459,0.15799223,0.1458548,0.027291697,2023q4,,,,,,,
039677,45258H10,09may2024,2024,22562,IMMX,0.96733433,0.9992677,-0.015883137,-0.019266035,-0.033374082,2024q2,,,,,,,
039677,45258H10,12aug2024,2024,22562,IMMX,0.94951028,0.9893235,-0.091823064,-0.08803498,-0.060627133,2024q3,,,,,,,
039677,45258H10,12nov2024,2024,22562,IMMX,0.97595519,0.91356146,-0.12737496,-0.154355,-0.10840493,2024q4,,,,,,,
035982,45258J10,14feb2020,2020,18776,IMVT,1.0624341,1.0595864,0.008225552,0.04460825,0.12574071,2020q1,,,,,,,
035982,45258J10,29jun2020,2020,18776,IMVT,0.91535324,0.94210696,-0.16848934,-0.13671054,-0.13763931,2020q2,,,,,,,
035982,45258J10,12aug2020,2020,18776,IMVT,0.99260676,1.0314139,-0.02140942,-0.003877955,0.023788434,2020q3,,,,,,,
035982,45258J10,12nov2020,2020,18776,IMVT,1.009873,1.0178425,0.096698649,0.065294549,0.027891669,2020q4,,,,,,,
035982,45258J10,16feb2021,2021,18776,IMVT,0.72917306,1.188491,-0.22808236,-0.18465512,-0.13338439,2021q1,,,,,,,
