gvkey,CUSIP,ticker,CIK,CoName,cik_source
125237,57308310,MSO,,,not_found
24890,60487110,MSON,,,not_found
37254,23821D10,MSP,,,not_found
154434,60268220,MSPD,,,not_found
42971,56066710,MSS,1892292.0,Maison Solutions Inc.,ticker_fallback
160338,57979310,MSSR,,,not_found
111534,59497240,MSTR,1050446.0,Strategy Inc,ticker_fallback
20143,14167R10,MTBC,1997504.0,YA Investments I LLC,cusip_link
26061,57667L10,MTCH,891103.0,Match Group Inc,cusip_link
36952,59101E10,MTCR,1634379.0,Metacrine Inc,cusip_link
65772,59268810,MTD,1037646.0,METTLER TOLEDO INTERNATIONAL INC/,ticker_fallback
187812,57648520,MTDR,1520006.0,Matador Resources Co,ticker_fallback
32267,60855020,MTEM,,,not_found
112968,56377120,MTEX,1056358.0,MANNATECH INC,ticker_fallback
14790,59001A10,MTH,833079.0,MERITAGE HOMES CORP,cusip_link
64344,91879Q10,MTN,812011.0,VAIL RESORTS INC,cusip_link
20756,57681030,MTNB,1582554.0,"Matinas BioPharma Holdings, Inc.",ticker_fallback
12091,58497720,MTOX,,,not_found
23195,57685310,MTRX,866273.0,MATRIX SERVICE CO,ticker_fallback
6900,55377710,MTSC,,,not_found
187740,55405Y10,MTSI,1493594.0,MACOM Technology Solutions Holdings Inc,cusip_link
30710,57722310,MTSN,,,not_found
39323,57709610,MTTR,,,not_found
6994,56357140,MTW,61986.0,MANITOWOC CO INC,ticker_fallback
25870,60315810,MTX,891014.0,MINERALS TECHNOLOGIES INC,ticker_fallback
62700,57685L10,MTXX,1006195.0,MATRIXX INITIATIVES INC,cusip_link
2497,57632310,MTZ,15615.0,MASTEC INC,ticker_fallback
7343,59511210,MU,723125.0,MICRON TECHNOLOGY INC,ticker_fallback
30535,62520710,MULE,,,not_found
7620,62671710,MUR,717423.0,MURPHY OIL CORP,ticker_fallback
175087,59132A10,MUSA,1362491.0,METALS USA HOLDINGS CORP,cusip_link
18498,62675510,MUSA,1573516.0,Murphy USA Inc.,ticker_fallback
63531,59496030,MVIS,65770.0,"MICROVISION, INC.",ticker_fallback
37923,62459N10,MVLA,1839132.0,Movella Holdings Inc,cusip_link
18879,57767510,MVNR,,,not_found
39338,59516C10,MVST,1760689.0,Microvast Holdings Inc,cusip_link
25167,87403A10,MW,884217.0,TAILORED BRANDS INC,cusip_link
166482,62475810,MWA,1350593.0,"Mueller Water Products, Inc.",ticker_fallback
148770,57075910,MWE,,,not_found
163893,55402X10,MWIV,1323974.0,MWI Veterinary Supply Inc,cusip_link
35210,02156U20,MWK,,,not_found
29830,96145D10,MWV,,,not_found
64156,61174210,MWW,,,not_found
233491,55933J20,MX,1325702.0,MAGNACHIP SEMICONDUCTOR Corp,ticker_fallback
7309,59277010,MXC,66418.0,MEXCO ENERGY CORP,ticker_fallback
321429,57777K10,MXCT,1287098.0,MAXCYTE INC,cusip_link
14256,57772K10,MXIM,743316.0,MAXIM INTEGRATED PRODUCTS INC,cusip_link
184551,57776J10,MXL,1288469.0,MAXLINEAR INC,cusip_link
23035,57777M20,MXPT,1611231.0,MaxPoint Interactive Inc,cusip_link
7124,57776710,MXWL,,,not_found
18339,18948M10,MYCC,1577095.0,CLUBCORP HOLDINGS INC,cusip_link
7636,62846410,MYE,69488.0,MYERS INDUSTRIES INC,ticker_fallback
61399,62855J10,MYGN,899923.0,MYRIAD GENETICS INC,cusip_link
31805,62857J20,MYO,1369290.0,MYOMO INC,cusip_link
26269,62857M10,MYOK,1552451.0,MyoKardia Inc,cusip_link
39054,72815G10,MYPS,1823878.0,PLAYSTUDIOS Inc,cusip_link
180646,55405W10,MYRG,700923.0,MYR GROUP INC,cusip_link
183101,62856H10,MYRX,1459450.0,MYREXIS INC,cusip_link
296866,62844N40,MYSZ,1211805.0,"My Size, Inc.",ticker_fallback
179084,64118Q10,N,1117106.0,NETSUITE INC,cusip_link
39182,62878D10,NABL,1834488.0,N-able Inc,cusip_link
29461,63563H10,NADX,913616.0,NATIONAL DENTEX CORP /MA/,cusip_link
7691,63115810,NAFC,,,not_found
13765,63884230,NAII,787253.0,NATURAL ALTERNATIVES INTERNATIONAL INC,ticker_fallback
13362,62983920,NAKD,,,not_found
21138,76658B10,NAME,1589094.0,RIGHTSIDE GROUP LTD,cusip_link
126423,68334410,NANO,2101833.0,ATII Holdings Inc.,ticker_fallback
65937,63007910,NANX,,,not_found
38160,26414D10,NAPA,1835256.0,Duckhorn Portfolio Inc,cusip_link
36236,45332Y10,NARI,,,not_found
7696,63234710,NATH,69733.0,"NATHANS FAMOUS, INC.",ticker_fallback
31607,63651810,NATI,,,not_found
43198,63001N10,NATL,1974138.0,NCR Atleos Corp,cusip_link
7799,63902710,NATR,275053.0,NATURES SUNSHINE PRODUCTS INC,ticker_fallback
184149,63245Q10,NAUH,1399855.0,NATIONAL AMERICAN UNIVERSITY HOLDINGS INC,cusip_link
38979,63909J10,NAUT,1808805.0,Nautilus Biotechnology Inc,cusip_link
6081,63934E10,NAV,808450.0,NAVISTAR INTERNATIONAL CORP /DE/NEW,cusip_link
125358,63935M20,NAVI,1084750.0,NAVISITE INC,cusip_link
21178,65019410,NBEV,,,not_found
62921,64125C10,NBIX,914475.0,NEUROCRINE BIOSCIENCES INC,cusip_link
7912,65504410,NBL,,,not_found
26411,65506L10,NBLX,1647513.0,Noble Midstream Partners LP,cusip_link
4632,12805830,NBS,,,not_found
32984,64132K20,NBSE,1173281.0,NeuBase Therapeutics Inc,cusip_link
177228,66987P40,NBY,,,not_found
7938,62957910,NC,789933.0,NACCO INDUSTRIES INC,ticker_fallback
66927,65557Y10,NCFT,1582616.0,NORCRAFT COMPANIES INC,cusip_link
63724,63935N10,NCI,1019737.0,NAVIGANT CONSULTING INC,cusip_link
164432,62886K10,NCIT,1334478.0,NCI INC,cusip_link
176523,63530920,NCMI,1377630.0,"National CineMedia, Inc.",ticker_fallback
36711,63947X10,NCNO,1902733.0,nCino Inc,cusip_link
126046,63238130,NCOC,,,not_found
7648,62886E10,NCR,70866.0,NCR CORP,cusip_link
34770,65518650,NCRA,1756180.0,"NOCERA, INC.",ticker_fallback
25130,21925D10,NCS,,,not_found
31005,62887720,NCSM,1692427.0,"NCS Multistage Holdings, Inc.",ticker_fallback
18047,65540B10,NDLS,1275158.0,NOODLES & CO,cusip_link
62922,65440K10,NDN,1011290.0,99 CENTS ONLY STORES,cusip_link
29418,29273B50,NDRA,1681682.0,ENDRA Life Sciences Inc.,ticker_fallback
7921,65566310,NDSN,72331.0,NORDSON CORP,ticker_fallback
110804,64009420,NEFF,,,not_found
7881,65163910,NEM,1164727.0,NEWMONT Corp /DE/,ticker_fallback
137641,64121A10,NENG,1110903.0,NETWORK ENGINES INC,cusip_link
125794,64049M20,NEO,1077183.0,NEOGENOMICS INC,cusip_link
16453,64049110,NEOG,711377.0,NEOGEN CORP,ticker_fallback
25377,64052L10,NEOS,1467652.0,Neos Therapeutics Inc,cusip_link
35789,64065510,NEOV,1748137.0,NeoVolta Inc.,ticker_fallback
151364,16941G10,NEP,787251.0,CHINA NORTH EAST PETROLEUM HOLDINGS LTD,cusip_link
20655,65341B10,NEP,1603145.0,NEXTERA ENERGY PARTNERS LP,cusip_link
151423,64067140,NEPH,1196298.0,NEPHROS INC,ticker_fallback
20225,60338020,NERV,1598646.0,"Minerva Neurosciences, Inc.",ticker_fallback
178851,67091K30,NES,1403853.0,Nuverra Environmental Solutions Inc,cusip_link
35604,18915M10,NET,1477333.0,Cloudflare Inc,cusip_link
160232,64118B10,NETL,1135711.0,NETLOGIC MICROSYSTEMS INC,cusip_link
4462,65158710,NEU,1282637.0,NEWMARKET CORP,ticker_fallback
19574,36472T10,NEWM,1579684.0,Gannett Co Inc,cusip_link
150720,64384710,NEWN,,,not_found
7883,65182410,NEWP,1369085.0,NEW PACIFIC METALS CORP,ticker_fallback
22182,64829B10,NEWR,1448056.0,NEW RELIC INC,cusip_link
37808,65344D20,NEXI,,,not_found
29921,76155G20,NEXS,917523.0,Revolution Lighting Technologies Inc,cusip_link
32244,65342K10,NEXT,1612720.0,NextDecade Corp,cusip_link
34418,64439310,NFE,1749723.0,New Fortress Energy Inc.,ticker_fallback
152109,05552Q30,NFEC,,,not_found
7733,63618010,NFG,70145.0,NATIONAL FUEL GAS CO,ticker_fallback
147579,64110L10,NFLX,1065280.0,NETFLIX INC,cusip_link
41685,62911P30,NFTG,1895618.0,GAXOSAI INC,cusip_link
29173,65129010,NFX,,,not_found
6437,65686Y10,NGA,55805.0,NORTH AMERICAN GALVANIZING & COATINGS INC,cusip_link
162064,64446110,NGBF,,,not_found
186501,62913M10,NGL,1504461.0,NGL ENERGY PARTNERS LP,cusip_link
176659,87611X10,NGLS,1379661.0,TARGA RESOURCES PARTNERS LP,cusip_link
34221,62921N10,NGM,1426332.0,NGM BIOPHARMACEUTICALS INC,cusip_link
150562,63886Q10,NGS,1084991.0,NATURAL GAS SERVICES GROUP INC,cusip_link
177110,64125210,NGSX,,,not_found
11922,63888U10,NGVC,1547459.0,NATURAL GROCERS BY VITAMIN COTTAGE INC,cusip_link
27119,45688C10,NGVT,1653477.0,Ingevity Corp,cusip_link
27274,63010430,NH,,,not_found
7741,63590610,NHC,1047335.0,NATIONAL HEALTHCARE CORP,ticker_fallback
165844,65411N10,NHWK,1292470.0,NIGHTHAWK RADIOLOGY HOLDINGS INC,cusip_link
7974,65473P10,NI,823392.0,NISOURCE INC,cusip_link
65365,65373A10,NICK,,,not_found
140902,62913F50,NIHD,1037016.0,NII HOLDINGS INC,cusip_link
264391,09578R10,NILE,1091171.0,BLUE NILE INC,cusip_link
31507,65441V10,NINE,1532286.0,Nine Energy Service Inc,cusip_link
37691,63949410,NIR,,,not_found
180679,62914U10,NIV,1403795.0,NIVS INTELLIMEDIA TECHNOLOGY GROUP INC,cusip_link
7849,64602510,NJR,356309.0,NEW JERSEY RESOURCES CORP,ticker_fallback
174108,65467810,NKA,,,not_found
7906,65410610,NKE,320187.0,"NIKE, Inc.",ticker_fallback
38649,65488A10,NKGN,1845459.0,NKGen Biotech Inc,cusip_link
36565,65411030,NKLA,,,not_found
36642,65487U10,NKTX,1787400.0,Nkarta Inc,cusip_link
7658,62915640,NL,72162.0,NL INDUSTRIES INC,ticker_fallback
161797,62985Q10,NLC,1298341.0,NALCO HOLDING CO,cusip_link
12855,65488910,NLCI,,,not_found
27760,63910B10,NLS,1078207.0,NAUTILUS GROUP INC,cusip_link
176035,64118P10,NLST,1282631.0,NETLIST INC,cusip_link
18975,65440R10,NMBL,1452751.0,NIMBLE STORAGE INC,cusip_link
40689,63903P20,NMHI,1947861.0,Nature's Miracle Holding Inc.,ticker_fallback
43287,64097910,NMRA,1885522.0,"Neumora Therapeutics, Inc.",ticker_fallback
22114,64044220,NMRD,,,not_found
30029,67053A10,NMRX,870753.0,NUMEREX CORP /PA/,cusip_link
32247,64130M20,NMTC,1500198.0,NEUROONE MEDICAL TECHNOLOGIES Corp,cusip_link
63676,62929410,NMTI,,,not_found
39992,65345N10,NN,1865631.0,NEXTNAV INC,cusip_link
29894,62933710,NNBR,918541.0,NN INC,ticker_fallback
45158,63010H10,NNE,1923891.0,Nano Nuclear Energy Inc.,ticker_fallback
160997,63008730,NNVC,1379006.0,"NANOVIRICIDES, INC.",ticker_fallback
7911,65489210,NOBH,72205.0,NOBILITY HOMES INC,ticker_fallback
7985,66680710,NOC,1133421.0,NORTHROP GRUMMAN CORP /DE/,ticker_fallback
164648,64758A10,NOEC,,,not_found
142337,66553130,NOG,1104485.0,"NORTHERN OIL & GAS, INC.",ticker_fallback
38416,65528N20,NOGN,1841800.0,Nogin Inc,cusip_link
14417,59512510,NOIZ,,,not_found
62088,64439810,NOOF,,,not_found
177303,65542W20,NOR,,,not_found
63892,62955J10,NOV,1021860.0,NOV Inc,cusip_link
123017,66986W20,NOVA,,,not_found
35395,86745K10,NOVA,,,not_found
11910,67000610,NOVL,,,not_found
27905,66988N20,NOVN,1467154.0,Novan Inc,cusip_link
171007,81762P10,NOW,1373715.0,ServiceNow Inc,cusip_link
162264,64007910,NP,2067129.0,Neptune Insurance Holdings Inc.,ticker_fallback
38507,64128810,NPCE,1528287.0,NeuroPace Inc,ticker_fallback
7762,63721510,NPK,80172.0,NATIONAL PRESTO INDUSTRIES INC,ticker_fallback
148950,29355X10,NPO,1164863.0,Enpro Inc,cusip_link
30255,62936P10,NPSP,890465.0,NPS PHARMACEUTICALS INC,cusip_link
184702,64051T10,NPTN,1227025.0,NEOPHOTONICS CORP,cusip_link
38336,64107A10,NPWR,1845437.0,NET Power Inc,cusip_link
7882,65171850,NR,,,not_found
33573,62937510,NRCG,,,not_found
65587,63737220,NRCIA,,,not_found
39867,64082B10,NRDS,1625278.0,NERDWALLET INC,cusip_link
39703,64081V10,NRDY,1819404.0,Nerdy Inc,cusip_link
135990,62937750,NRG,1013871.0,"NRG ENERGY, INC.",ticker_fallback
177124,22637810,NRGM,,,not_found
37937,29280W10,NRGV,1828536.0,Energy Vault Holdings Inc,cusip_link
162894,22634420,NRGY,,,not_found
36767,67080M10,NRIX,1549595.0,Nurix Therapeutics Inc,cusip_link
19416,64066710,NRX,,,not_found
38874,62944420,NRXP,1719406.0,"NRX Pharmaceuticals, Inc.",ticker_fallback
41953,64134X20,NRXS,1933567.0,Neuraxis INC,cusip_link
141363,67058H10,NS,1110805.0,NUSTAR ENERGY LP,cusip_link
7923,65584410,NSC,702165.0,NORFOLK SOUTHERN CORP,ticker_fallback
35490,23204X10,NSCO,,,not_found
174135,67059L10,NSH,1223786.0,NUSTAR GP HOLDINGS LLC,cusip_link
31453,45765U10,NSIT,932696.0,INSIGHT ENTERPRISES INC,cusip_link
16927,64881E10,NSLP,1560443.0,NEW SOURCE ENERGY PARTNERS LP,cusip_link
7772,63764010,NSM,,,not_found
178752,63009F20,NSPH,,,not_found
186953,45779A84,NSPR,1433607.0,InspireMD Inc,cusip_link
163629,64126X20,NSR,1265888.0,NEUSTAR INC,cusip_link
7685,63040210,NSSC,69633.0,"NAPCO SECURITY TECHNOLOGIES, INC",ticker_fallback
2328,67019E10,NST,1085871.0,NSTAR,cusip_link
160364,64104X10,NSTC,1089638.0,NESS TECHNOLOGIES INC,cusip_link
18009,63009R10,NSTG,1401708.0,NANOSTRING TECHNOLOGIES INC,cusip_link
3962,65655310,NSYS,722313.0,NORTECH SYSTEMS INC,ticker_fallback
61591,64110D10,NTAP,1002047.0,NETAPP INC,cusip_link
122902,64115T10,NTCT,1078075.0,NETSCOUT SYSTEMS INC,cusip_link
33664,64050Y10,NTGN,1694187.0,Neon Therapeutics Inc,cusip_link
154039,64111Q10,NTGR,1122904.0,NETGEAR INC,cusip_link
170297,66582610,NTI,,,not_found
19209,66580910,NTIC,875582.0,NORTHERN TECHNOLOGIES INTERNATIONAL CORP,ticker_fallback
260408,65655930,NTK,,,not_found
27155,45826J10,NTLA,1652130.0,Intellia Therapeutics Inc,cusip_link
165845,67020Q30,NTLS,,,not_found
26746,67059N10,NTNX,1618732.0,Nutanix Inc,cusip_link
24176,63230710,NTRA,1604821.0,"Natera, Inc.",ticker_fallback
31942,67092M20,NTRB,1676047.0,NutriBand Inc,cusip_link
31227,67069D10,NTRI,1096376.0,NUTRI SYSTEM INC /DE/,cusip_link
18638,64129T20,NTRP,1513856.0,Neurotrope Inc,cusip_link
7781,63810410,NTSC,,,not_found
107446,64115A40,NTWK,1039280.0,NETSOL TECHNOLOGIES INC,cusip_link
7970,30040W10,NU,72741.0,EVERSOURCE ENERGY,cusip_link
61685,67020Y10,NUAN,1002517.0,Nuance Communications Inc,cusip_link
8030,67034610,NUE,73309.0,NUCOR CORP,ticker_fallback
8017,66990810,NUHC,,,not_found
160488,64125588,NURO,,,not_found
64028,67018T10,NUS,1021561.0,NU SKIN ASIA PACIFIC INC,cusip_link
66496,67060Y10,NUTR,1050007.0,NUTRACEUTICAL INTERNATIONAL CORP,cusip_link
35824,67079U30,NUTX,1479681.0,Nutex Health Inc,cusip_link
264385,67070410,NUVA,,,not_found
38076,67080N10,NUVB,1811063.0,Nuvation Bio Inc.,ticker_fallback
39344,67070310,NUVL,1861560.0,"Nuvalent, Inc.",ticker_fallback
61655,67000240,NVAX,1000694.0,NOVAVAX INC,ticker_fallback
39839,67080T10,NVCT,1875558.0,Nuvectis Pharma Inc,cusip_link
117768,67066G10,NVDA,1045810.0,NVIDIA CORP,cusip_link
7824,67073Y10,NVE,741508.0,NV ENERGY INC,cusip_link
21743,62944520,NVEC,724910.0,NVE CORP /NEW/,ticker_fallback
17277,62945V10,NVEE,1532961.0,NV5 HOLDINGS INC,cusip_link
184585,66979P30,NVFY,1473334.0,Nova Lifestyle Inc,cusip_link
185826,46186M60,NVIV,1292519.0,INVIVO THERAPEUTICS HOLDINGS CORP,cusip_link
14623,67000810,NVLS,,,not_found
30280,75941910,NVMM,,,not_found
31370,67011T30,NVOS,,,not_found
12459,62944T10,NVR,906163.0,NVR INC,cusip_link
21916,64157F10,NVRO,1444380.0,NEVRO CORP,cusip_link
35497,29415F10,NVST,1757073.0,Envista Holdings Corp,cusip_link
22867,46185L10,NVTA,1501134.0,Invitae Corp,cusip_link
141178,45782B30,NVTL,,,not_found
26382,67075N10,NVTR,1648893.0,Nuvectra Corp,cusip_link
39931,63942X10,NVTS,1821769.0,Navitas Semiconductor Corp,cusip_link
31301,28617K10,NVUS,1404281.0,Eledon Pharmaceuticals Inc,cusip_link
130298,64378H10,NWD,,,not_found
8001,66807430,NWE,1993004.0,"NorthWestern Energy Group, Inc.",ticker_fallback
18171,64537010,NWHM,,,not_found
13011,64120810,NWK,,,not_found
7875,65122910,NWL,814453.0,NEWELL BRANDS INC.,ticker_fallback
7993,66765N10,NWN,1733998.0,Northwest Natural Holding Co,cusip_link
61635,66774610,NWPX,1001385.0,"NWPX Infrastructure, Inc.",ticker_fallback
18043,65249B10,NWSA,1564708.0,NEWS CORP,ticker_fallback
12886,90130A30,NWSA,1564708.0,NEWS CORP,ticker_fallback
160571,74980D10,NWY,,,not_found
179819,74761910,NX,1423221.0,Quanex Building Products CORP,ticker_fallback
34624,65344E10,NXGL,1468929.0,"NEXGEL, INC.",ticker_fallback
40536,65345B20,NXL,1527352.0,"Nexalin Technology, Inc.",ticker_fallback
149177,65336K10,NXST,1142125.0,NEXSTAR BROADCASTING INC,cusip_link
41996,65290E10,NXT,1852131.0,Nextpower Inc.,ticker_fallback
164612,67072V10,NXTM,1333170.0,NXSTAGE MEDICAL INC,cusip_link
349530,65344G20,NXTP,,,not_found
18293,18539C20,NYLD,,,not_found
29129,29205230,NYNY,,,not_found
7866,65011110,NYT,71691.0,NEW YORK TIMES CO,ticker_fallback
177654,64111N10,NZ,1132484.0,NETEZZA CORP,cusip_link
39399,68218J10,OABI,1846253.0,OmniAb Inc,cusip_link
184442,67421520,OAS,,,not_found
39248,69002R10,OB,1454938.0,Outbrain Inc,cusip_link
8073,67463110,OBCI,,,not_found
36003,67443430,OBLG,,,not_found
8214,69074210,OC,1370946.0,Owens Corning,ticker_fallback
150681,67457L10,OCAT,1140098.0,Ocata Therapeutics Inc,cusip_link
62553,68382720,OCCF,,,not_found
39573,67644C10,OCEA,1869974.0,Ocean Biomedical Inc,cusip_link
35712,67577C10,OCGN,1372299.0,Ocugen Inc,cusip_link
18868,67091N10,OCIP,,,not_found
18321,17246410,OCIR,,,not_found
133944,67555N20,OCLR,1110647.0,OCLARO INC,cusip_link
175424,83558L30,OCLS,,,not_found
137130,67457P30,OCNW,1108185.0,OCCAM NETWORKS INC/DE,cusip_link
8133,68190410,OCR,,,not_found
18350,67552A10,OCRX,1274644.0,OCERA THERAPEUTICS INC,cusip_link
21015,67576A10,OCUL,1393434.0,OCULAR THERAPEUTIX INC,cusip_link
37325,67577R10,OCUP,1228627.0,Opus Genetics Inc,cusip_link
26669,68235C20,OCX,,,not_found
284041,67086E30,OCZ,,,not_found
8105,67786410,ODC,74046.0,Oil-Dri Corp of America,ticker_fallback
24617,67958010,ODFL,878927.0,"OLD DOMINION FREIGHT LINE, INC.",ticker_fallback
14624,88337F10,ODP,800240.0,ODP Corp,cusip_link
141847,67611V10,ODSY,1129623.0,ODYSSEY HEALTHCARE INC,cusip_link
151161,69021210,OFI,,,not_found
28380,68752M10,OFIX,884624.0,Orthofix Medical Inc,cusip_link
164116,68209510,OFLX,1317945.0,"Omega Flex, Inc.",ticker_fallback
8113,67083710,OGE,1021635.0,OGE ENERGY CORP.,ticker_fallback
38821,68622V10,OGN,1821825.0,Organon & Co,cusip_link
19517,68235P10,OGS,1587732.0,ONE Gas Inc,cusip_link
8215,67098H10,OI,812074.0,O-I Glass Inc /DE/,cusip_link
8047,67084110,OICO,,,not_found
8079,67523210,OII,73756.0,OCEANEERING INTERNATIONAL INC,ticker_fallback
186846,67804910,OILT,,,not_found
142260,67802610,OIS,1121484.0,"OIL STATES INTERNATIONAL, INC",ticker_fallback
8151,68268010,OKE,1039684.0,ONEOK INC /NEW/,ticker_fallback
38375,02156V10,OKLO,1849056.0,Oklo Inc,cusip_link
28919,68268N10,OKS,909281.0,ONEOK Partners LP,cusip_link
30736,67929510,OKTA,1660134.0,"Okta, Inc.",ticker_fallback
24076,68111610,OLLI,1639300.0,"Ollie's Bargain Outlet Holdings, Inc.",ticker_fallback
37412,68062P10,OLMA,1750284.0,Olema Pharmaceuticals Inc,cusip_link
8123,68066520,OLN,74303.0,OLIN Corp,ticker_fallback
38285,68134L10,OLO,1431695.0,Olo Inc,cusip_link
39544,67936910,OLPX,1868726.0,"OLAPLEX HOLDINGS, INC.",ticker_fallback
32558,75321W10,OMAD,1712463.0,Ranpak Holdings Corp,cusip_link
4066,68191910,OMC,29989.0,OMNICOM GROUP INC.,ticker_fallback
142956,68213N10,OMCL,926326.0,OMNICELL INC,cusip_link
109084,68210P10,OME,1053650.0,OMEGA PROTEIN CORP,cusip_link
3169,68234X10,OMED,,,not_found
183593,68214310,OMER,1285819.0,OMEROS CORP,ticker_fallback
65374,67611820,OMEX,798528.0,ODYSSEY MARINE EXPLORATION INC,ticker_fallback
29001,67087210,OMG,,,not_found
39181,68217N10,OMGA,1850838.0,Omega Therapeutics Inc,cusip_link
8213,69073210,OMI,,,not_found
38806,82933R30,OMIC,1850906.0,Singular Genomics Systems Inc,cusip_link
124254,68212910,OMN,,,not_found
65973,68210T20,OMNI,1046212.0,OMNI ENERGY SERVICES CORP,cusip_link
183727,68217C20,OMNT,,,not_found
31442,67420T20,OMP,1652133.0,Oasis Midstream Partners LP,cusip_link
176275,67423R10,OMPI,1375247.0,OBAGI MEDICAL PRODUCTS INC,cusip_link
155894,68217M10,OMQS,278165.0,OMNIQ Corp.,ticker_fallback
17500,68217A10,OMTH,1477598.0,OMTHERA PHARMACEUTICALS INC,cusip_link
2290,67622P10,OMX,12978.0,OFFICEMAX INC,cusip_link
22709,84652J10,ONCE,1609351.0,Spark Therapeutics Inc,cusip_link
37083,68236R10,ONCR,1671818.0,Oncorus Inc,cusip_link
182023,68234L40,ONCS,1444307.0,ONCOSEC MEDICAL Inc,cusip_link
35320,68236P20,ONCT,,,not_found
33073,68236H20,ONDS,1646188.0,Ondas Holdings Inc,cusip_link
36025,68269G10,ONEM,1404123.0,1Life Healthcare Inc,cusip_link
35451,68280L10,ONEW,1772921.0,OneWater Marine Inc,cusip_link
41127,68277K20,ONFO,1825452.0,Onfolio Holdings Inc,cusip_link
38308,68270C10,ONMD,1849380.0,OneMedNet Corp,cusip_link
134932,68218910,ONNN,,,not_found
176867,46527C20,ONP,,,not_found
26817,69012T30,ONS,1649989.0,Outlook Therapeutics Inc,cusip_link
65180,68287520,ONSM,,,not_found
37787,68339B10,ONTF,1110611.0,ON24 INC,cusip_link
18172,68232V88,ONTX,1130598.0,Traws Pharma Inc,cusip_link
20245,14740B60,ONTY,1412067.0,Cascadian Therapeutics Inc,cusip_link
132482,68338T40,ONVI,1100917.0,ONVIA COM INC,cusip_link
62826,68339910,ONXX,,,not_found
24508,68341610,OOMA,1327688.0,OOMA INC,ticker_fallback
37997,68347P10,OPAL,1842279.0,OPAL Fuels Inc,cusip_link
182387,68372A10,OPEN,1125914.0,OPENTABLE INC,cusip_link
33138,12122L10,OPES,1723580.0,BurgerFi International Inc,cusip_link
18572,46583P10,OPHT,1410939.0,IVERIC bio Inc,cusip_link
61490,68375N10,OPK,944809.0,OPKO HEALTH INC,cusip_link
140030,68375Q40,OPLK,1022225.0,OPLINK COMMUNICATIONS INC,cusip_link
177182,68375010,OPNT,,,not_found
138402,68375710,OPNT,,,not_found
23464,68401U20,OPRX,1448431.0,OptimizeRx Corp,cusip_link
8162,68381820,OPTC,,,not_found
32451,68404V20,OPTN,,,not_found
176594,68401H10,OPTR,828750.0,GSI COMMERCE INC,cusip_link
260737,67487050,OPTT,1378140.0,"Ocean Power Technologies, Inc.",ticker_fallback
19910,68375Y10,OPWR,1412043.0,OPOWER INC,cusip_link
182986,68384X20,OPXS,1397016.0,Optex Systems Holdings Inc,cusip_link
176558,68375V10,OPXT,1157780.0,OPNEXT INC,cusip_link
160913,68668810,ORA,1296445.0,"ORMAT TECHNOLOGIES, INC.",ticker_fallback
21496,68556410,ORB,,,not_found
175004,68555P10,ORBC,1058416.0,ORBCOMM CORP,cusip_link
8176,68555930,ORBT,,,not_found
121080,68273G10,ORCC,888953.0,ONLINE RESOURCES & COMMUNICATIONS CORP,cusip_link
178892,68562L10,ORCD,,,not_found
135004,68573C10,ORCH,1107216.0,ORCHID CELLMARK INC,cusip_link
12142,68389X10,ORCL,1341439.0,ORACLE CORP,cusip_link
176861,68616430,OREX,,,not_found
39097,68622D10,ORGN,1802457.0,Origin Materials Inc,cusip_link
34562,68621F10,ORGO,1661181.0,Organogenesis Holdings Inc,cusip_link
183729,68619K30,ORGS,,,not_found
36264,68622P10,ORIC,1796280.0,Oric Pharmaceuticals Inc,cusip_link
28180,67103H10,ORLY,898173.0,O REILLY AUTOMOTIVE INC,cusip_link
170450,68403P20,ORMP,1176309.0,ORAMED PHARMACEUTICALS INC,cusip_link
179132,68628V30,ORN,1402829.0,ORION MARINE GROUP INC,cusip_link
162644,68749U20,ORS,1297024.0,ORSUS XELENT TECHNOLOGIES INC,cusip_link
50290,68278B10,OS,1889956.0,OneStream Inc,cusip_link
38648,50535E10,OSA,1934064.0,ProSomnus Inc,cusip_link
